file_name,QuestionText,answer,confidence
ClockTicking.wav,Is the object making the noise soft?,no,yes
ClockTicking.wav,Is this a sound that comes from an animal?,yes,yes
ClockTicking.wav,Is this a sound that comes from an animal?,no,yes
ClockTicking.wav,Is this a sound that comes from an animal?,yes,yes
ClockTicking.wav,What is the consistency of the object that produces the sound?,metal,Maybe
ClockTicking.wav,What is the consistency of the object that produces the sound?,steady,Yes
ClockTicking.wav,What is the consistency of the object that produces the sound?,metal,Yes
helicopter.L.wav,does the helicopter go further away?,yes,yes
helicopter.L.wav,does the helicopter go further away?,yes,yes
helicopter.L.wav,does the helicopter go further away?,yes,yes
helicopter.L.wav,is the helicopter the only thing audible?,yes,yes
helicopter.L.wav,is the helicopter the only thing audible?,no,yes
helicopter.L.wav,is the helicopter the only thing audible?,no,maybe
helicopter.L.wav,Is this a bear?,no,yes
helicopter.L.wav,Is this a bear?,no,no
helicopter.L.wav,Is this a bear?,no,yes
helicopter.L.wav,Is this a helicopter?,yes,yes
helicopter.L.wav,Is this a helicopter?,yes,yes
helicopter.L.wav,Is this a helicopter?,yes,yes
helicopter.L.wav,what is the helicopter doing?,flying,Maybe
helicopter.L.wav,what is the helicopter doing?,flying,Yes
helicopter.L.wav,what is the helicopter doing?,flying,Yes
helicopter.L.wav,Who is operating this vehicle?,helicopter,Yes
helicopter.L.wav,Who is operating this vehicle?,pilot,Yes
helicopter.L.wav,Who is operating this vehicle?,pilot,Yes
Summer Ambiance .wav,Is a bird chirping?,yes,yes
Summer Ambiance .wav,Is a bird chirping?,yes,yes
Summer Ambiance .wav,Is a bird chirping?,yes,yes
Summer Ambiance .wav,Is it raining?,no,yes
Summer Ambiance .wav,Is it raining?,no,yes
Summer Ambiance .wav,Is it raining?,yes,yes
Summer Ambiance .wav,is there only one or two birds?,yes,yes
Summer Ambiance .wav,is there only one or two birds?,no,yes
Summer Ambiance .wav,is there only one or two birds?,yes,yes
Summer Ambiance .wav,is there only the sound of birds?,no,yes
Summer Ambiance .wav,is there only the sound of birds?,yes,yes
Summer Ambiance .wav,is there only the sound of birds?,no,yes
Summer Ambiance .wav,What animal is making noise?,bird,Yes
Summer Ambiance .wav,What animal is making noise?,bird,Yes
Summer Ambiance .wav,What animal is making noise?,bird,Yes
Summer Ambiance .wav,what is the bird doing?,chirping,Yes
Summer Ambiance .wav,what is the bird doing?,singing,Yes
Summer Ambiance .wav,what is the bird doing?,singing,Yes
Door creaking.wav,Are multiple people arguing?,no,yes
Door creaking.wav,Are multiple people arguing?,no,yes
Door creaking.wav,Are multiple people arguing?,no,yes
Door creaking.wav,Does this object make a high pitched noise?,yes,yes
Door creaking.wav,Does this object make a high pitched noise?,yes,yes
Door creaking.wav,Does this object make a high pitched noise?,yes,yes
Door creaking.wav,How many objects are making this creaking noise?,one,Yes
Door creaking.wav,How many objects are making this creaking noise?,one,Yes
Door creaking.wav,How many objects are making this creaking noise?,one,Yes
Door creaking.wav,Is this a voice?,no,yes
Door creaking.wav,Is this a voice?,no,yes
Door creaking.wav,Is this a voice?,no,yes
Door creaking.wav,Is this creaky?,yes,yes
Door creaking.wav,Is this creaky?,yes,yes
Door creaking.wav,Is this creaky?,yes,yes
Door creaking.wav,What object is making this creaking sound?,door,Maybe
Door creaking.wav,What object is making this creaking sound?,hinge,Yes
Door creaking.wav,What object is making this creaking sound?,door,Maybe
water_vipS.wav,Is someone speaking?,yes,yes
water_vipS.wav,Is someone speaking?,no,yes
water_vipS.wav,Is someone speaking?,no,yes
water_vipS.wav,Is the water being splashed on rhythmically?,yes,maybe
water_vipS.wav,Is the water being splashed on rhythmically?,yes,yes
water_vipS.wav,Is the water being splashed on rhythmically?,no,yes
water_vipS.wav,Is there water running?,yes,yes
water_vipS.wav,Is there water running?,yes,yes
water_vipS.wav,Is there water running?,yes,yes
water_vipS.wav,Is this water?,yes,maybe
water_vipS.wav,Is this water?,yes,maybe
water_vipS.wav,Is this water?,yes,yes
water_vipS.wav,What is the water doing?,raining,Yes
water_vipS.wav,What is the water doing?,running,Yes
water_vipS.wav,What is the water doing?,filling,Maybe
water_vipS.wav,What sort of surface is the water coming into contact with?,plastic,Yes
water_vipS.wav,What sort of surface is the water coming into contact with?,steel,Maybe
water_vipS.wav,What sort of surface is the water coming into contact with?,metal,No
Hand Basin Water.wav,Is a lion roaring?,no,yes
Hand Basin Water.wav,Is a lion roaring?,no,yes
Hand Basin Water.wav,Is a lion roaring?,no,yes
Hand Basin Water.wav,Is it raining?,no,no
Hand Basin Water.wav,Is it raining?,no,yes
Hand Basin Water.wav,Is it raining?,yes,yes
Hand Basin Water.wav,Is the person near a source of water?,no,maybe
Hand Basin Water.wav,Is the person near a source of water?,yes,yes
Hand Basin Water.wav,Is the person near a source of water?,yes,yes
Hand Basin Water.wav,Is there a human present?,yes,maybe
Hand Basin Water.wav,Is there a human present?,no,yes
Hand Basin Water.wav,Is there a human present?,yes,maybe
Hand Basin Water.wav,What happened with the water?,drain,Maybe
Hand Basin Water.wav,What happened with the water?,running,Maybe
Hand Basin Water.wav,What happened with the water?,flowing,Yes
Hand Basin Water.wav,Where does the water come from?,faucet,Yes
Hand Basin Water.wav,Where does the water come from?,tap,Yes
Hand Basin Water.wav,Where does the water come from?,tap,Yes
20160302_04.ushuaia.train.wav,Are children laughing?,yes,maybe
20160302_04.ushuaia.train.wav,Are children laughing?,no,yes
20160302_04.ushuaia.train.wav,Are children laughing?,no,yes
20160302_04.ushuaia.train.wav,Does the sound fluctuate in intensity?,yes,maybe
20160302_04.ushuaia.train.wav,Does the sound fluctuate in intensity?,yes,maybe
20160302_04.ushuaia.train.wav,Does the sound fluctuate in intensity?,yes,yes
20160302_04.ushuaia.train.wav,How many times is a tapping sound heard?,twelve,No
20160302_04.ushuaia.train.wav,How many times is a tapping sound heard?,seven,Maybe
20160302_04.ushuaia.train.wav,How many times is a tapping sound heard?,three,Maybe
20160302_04.ushuaia.train.wav,Is a machine running?,yes,yes
20160302_04.ushuaia.train.wav,Is a machine running?,yes,yes
20160302_04.ushuaia.train.wav,Is a machine running?,yes,yes
20160302_04.ushuaia.train.wav,Is there a thunder storm?,no,yes
20160302_04.ushuaia.train.wav,Is there a thunder storm?,yes,maybe
20160302_04.ushuaia.train.wav,Is there a thunder storm?,yes,yes
20160302_04.ushuaia.train.wav,What is tapping?,clock,Yes
20160302_04.ushuaia.train.wav,What is tapping?,nothing,No
20160302_04.ushuaia.train.wav,What is tapping?,train,Maybe
Rain after Thunder from Shed 2013-07-25 1.wav,are any cars around?,no,yes
Rain after Thunder from Shed 2013-07-25 1.wav,are any cars around?,no,maybe
Rain after Thunder from Shed 2013-07-25 1.wav,are any cars around?,yes,yes
Rain after Thunder from Shed 2013-07-25 1.wav,Are the people in a quiet place?,no,maybe
Rain after Thunder from Shed 2013-07-25 1.wav,Are the people in a quiet place?,yes,yes
Rain after Thunder from Shed 2013-07-25 1.wav,Are the people in a quiet place?,no,yes
Rain after Thunder from Shed 2013-07-25 1.wav,Are the people indoors?,no,maybe
Rain after Thunder from Shed 2013-07-25 1.wav,Are the people indoors?,yes,yes
Rain after Thunder from Shed 2013-07-25 1.wav,Are the people indoors?,no,yes
Rain after Thunder from Shed 2013-07-25 1.wav,does the rain stay steady?,yes,yes
Rain after Thunder from Shed 2013-07-25 1.wav,does the rain stay steady?,yes,yes
Rain after Thunder from Shed 2013-07-25 1.wav,does the rain stay steady?,yes,maybe
Rain after Thunder from Shed 2013-07-25 1.wav,what is the rain hitting?,ground,Maybe
Rain after Thunder from Shed 2013-07-25 1.wav,what is the rain hitting?,ground,Maybe
Rain after Thunder from Shed 2013-07-25 1.wav,what is the rain hitting?,roof,Yes
Rain after Thunder from Shed 2013-07-25 1.wav,What type of weather can be heard?,raining,Yes
Rain after Thunder from Shed 2013-07-25 1.wav,What type of weather can be heard?,rain,Yes
Rain after Thunder from Shed 2013-07-25 1.wav,What type of weather can be heard?,rain,Yes
Kitchen.PlatesSraping.Faucet.wav,Are the spoons being used as an instrument?,yes,maybe
Kitchen.PlatesSraping.Faucet.wav,Are the spoons being used as an instrument?,yes,maybe
Kitchen.PlatesSraping.Faucet.wav,Are the spoons being used as an instrument?,yes,maybe
Kitchen.PlatesSraping.Faucet.wav,does a plate make a sound?,yes,yes
Kitchen.PlatesSraping.Faucet.wav,does a plate make a sound?,yes,maybe
Kitchen.PlatesSraping.Faucet.wav,does a plate make a sound?,yes,yes
Kitchen.PlatesSraping.Faucet.wav,Is someone holding dishes?,yes,no
Kitchen.PlatesSraping.Faucet.wav,Is someone holding dishes?,yes,no
Kitchen.PlatesSraping.Faucet.wav,Is someone holding dishes?,yes,yes
Kitchen.PlatesSraping.Faucet.wav,is this outdoors?,yes,yes
Kitchen.PlatesSraping.Faucet.wav,is this outdoors?,no,yes
Kitchen.PlatesSraping.Faucet.wav,is this outdoors?,yes,yes
Kitchen.PlatesSraping.Faucet.wav,What are the utensils scraping against?,pan,No
Kitchen.PlatesSraping.Faucet.wav,What are the utensils scraping against?,golf,Yes
Kitchen.PlatesSraping.Faucet.wav,What are the utensils scraping against?,glass,No
Kitchen.PlatesSraping.Faucet.wav,what is touching?,metal,Yes
Kitchen.PlatesSraping.Faucet.wav,what is touching?,utensils,Maybe
Kitchen.PlatesSraping.Faucet.wav,what is touching?,dishes,Maybe
Shower Driping Fast to Slow.wav,Is something being hit on to make noise?,yes,yes
Shower Driping Fast to Slow.wav,Is something being hit on to make noise?,no,maybe
Shower Driping Fast to Slow.wav,Is something being hit on to make noise?,yes,maybe
Shower Driping Fast to Slow.wav,Is the sound constant throughout?,no,maybe
Shower Driping Fast to Slow.wav,Is the sound constant throughout?,yes,yes
Shower Driping Fast to Slow.wav,Is the sound constant throughout?,no,yes
Shower Driping Fast to Slow.wav,Is there a flute?,no,yes
Shower Driping Fast to Slow.wav,Is there a flute?,no,yes
Shower Driping Fast to Slow.wav,Is there a flute?,no,yes
Shower Driping Fast to Slow.wav,Is there a liquid around?,yes,yes
Shower Driping Fast to Slow.wav,Is there a liquid around?,no,no
Shower Driping Fast to Slow.wav,Is there a liquid around?,yes,yes
Shower Driping Fast to Slow.wav,What happens to the sound at the end?,slow,Yes
Shower Driping Fast to Slow.wav,What happens to the sound at the end?,stops,Maybe
Shower Driping Fast to Slow.wav,What happens to the sound at the end?,stops,Maybe
Shower Driping Fast to Slow.wav,What is the overall speed of the sound?,fast,Maybe
Shower Driping Fast to Slow.wav,What is the overall speed of the sound?,fast,Maybe
Shower Driping Fast to Slow.wav,What is the overall speed of the sound?,fast,Maybe
"Ambience - Merri path, trees and birds, gentle wind.wav",Can noise from traffic be heard?,yes,yes
"Ambience - Merri path, trees and birds, gentle wind.wav",Can noise from traffic be heard?,yes,yes
"Ambience - Merri path, trees and birds, gentle wind.wav",Can noise from traffic be heard?,no,maybe
"Ambience - Merri path, trees and birds, gentle wind.wav",Does the sound echo?,yes,maybe
"Ambience - Merri path, trees and birds, gentle wind.wav",Does the sound echo?,no,maybe
"Ambience - Merri path, trees and birds, gentle wind.wav",Does the sound echo?,yes,maybe
"Ambience - Merri path, trees and birds, gentle wind.wav",The birds are chirping in a room?,no,maybe
"Ambience - Merri path, trees and birds, gentle wind.wav",The birds are chirping in a room?,no,yes
"Ambience - Merri path, trees and birds, gentle wind.wav",The birds are chirping in a room?,yes,yes
"Ambience - Merri path, trees and birds, gentle wind.wav",The birds are outside?,yes,yes
"Ambience - Merri path, trees and birds, gentle wind.wav",The birds are outside?,yes,yes
"Ambience - Merri path, trees and birds, gentle wind.wav",The birds are outside?,yes,yes
"Ambience - Merri path, trees and birds, gentle wind.wav",What are the birds doing?,chirping,Yes
"Ambience - Merri path, trees and birds, gentle wind.wav",What are the birds doing?,singing,Yes
"Ambience - Merri path, trees and birds, gentle wind.wav",What are the birds doing?,chirping,Yes
"Ambience - Merri path, trees and birds, gentle wind.wav",What type of animal can be heard?,birds,Maybe
"Ambience - Merri path, trees and birds, gentle wind.wav",What type of animal can be heard?,birds,Yes
"Ambience - Merri path, trees and birds, gentle wind.wav",What type of animal can be heard?,birds,Yes
bird-twitter-car.wav,Are there animals chirping in the distance?,yes,yes
bird-twitter-car.wav,Are there animals chirping in the distance?,yes,yes
bird-twitter-car.wav,Are there animals chirping in the distance?,yes,yes
bird-twitter-car.wav,Are there people talking in the background ?,no,yes
bird-twitter-car.wav,Are there people talking in the background ?,no,yes
bird-twitter-car.wav,Are there people talking in the background ?,no,yes
bird-twitter-car.wav,Did a vehicle pass by ?,yes,yes
bird-twitter-car.wav,Did a vehicle pass by ?,yes,yes
bird-twitter-car.wav,Did a vehicle pass by ?,yes,yes
bird-twitter-car.wav,Does the vehicle screech its brakes to a halt?,no,yes
bird-twitter-car.wav,Does the vehicle screech its brakes to a halt?,no,yes
bird-twitter-car.wav,Does the vehicle screech its brakes to a halt?,no,yes
bird-twitter-car.wav,How many times does a vehicle pass by ?,once,Yes
bird-twitter-car.wav,How many times does a vehicle pass by ?,once,Yes
bird-twitter-car.wav,How many times does a vehicle pass by ?,once,Yes
bird-twitter-car.wav,What kind of animal is chirping in the background?,bird,Yes
bird-twitter-car.wav,What kind of animal is chirping in the background?,bird,Yes
bird-twitter-car.wav,What kind of animal is chirping in the background?,cricket,Yes
00214 supermarket entrance 1.wav,Are people noticeably frightened?,yes,yes
00214 supermarket entrance 1.wav,Are people noticeably frightened?,no,yes
00214 supermarket entrance 1.wav,Are people noticeably frightened?,yes,yes
00214 supermarket entrance 1.wav,Are people speaking?,yes,yes
00214 supermarket entrance 1.wav,Are people speaking?,yes,yes
00214 supermarket entrance 1.wav,Are people speaking?,yes,yes
00214 supermarket entrance 1.wav,Is there a repeating noise in the background?,yes,maybe
00214 supermarket entrance 1.wav,Is there a repeating noise in the background?,yes,maybe
00214 supermarket entrance 1.wav,Is there a repeating noise in the background?,yes,yes
00214 supermarket entrance 1.wav,Is there only one sound?,no,maybe
00214 supermarket entrance 1.wav,Is there only one sound?,no,yes
00214 supermarket entrance 1.wav,Is there only one sound?,yes,maybe
00214 supermarket entrance 1.wav,What animal can be heard?,none,Maybe
00214 supermarket entrance 1.wav,What animal can be heard?,dog,Yes
00214 supermarket entrance 1.wav,What animal can be heard?,dog,Maybe
00214 supermarket entrance 1.wav,What is audible in the distance?,human,Yes
00214 supermarket entrance 1.wav,What is audible in the distance?,bells,Maybe
00214 supermarket entrance 1.wav,What is audible in the distance?,bell,Maybe
CRAZY.BIRDS.VERY.ACTIVE.WYOMMING.wav,Are there a lot of animals making noise?,yes,yes
CRAZY.BIRDS.VERY.ACTIVE.WYOMMING.wav,Are there a lot of animals making noise?,yes,yes
CRAZY.BIRDS.VERY.ACTIVE.WYOMMING.wav,Are there a lot of animals making noise?,yes,maybe
CRAZY.BIRDS.VERY.ACTIVE.WYOMMING.wav,Did someone drive by?,no,maybe
